STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,YEAR,MONTH,PRCP,TAVG
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1993,2,2.3,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1993,3,3.9,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1993,4,7.4,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1993,5,1.6,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1993,6,8.3,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1993,7,3.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1993,8,7.9,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1993,9,27.5,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1993,10,14.7,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1993,11,3.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1993,12,1.4,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1994,1,1.9,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1994,2,0,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1994,3,2.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1994,4,18.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1994,5,32.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1994,6,12.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1994,7,57.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1994,8,8.7,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1994,9,52.3,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1994,10,0,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1994,11,35.1,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1994,12,21.3,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1995,1,4,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1995,2,4.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1995,3,12.6,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1995,4,7.3,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1995,5,13.9,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1995,6,3.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1995,7,16.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1995,8,0.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1995,9,16,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1995,10,33.6,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1995,11,21.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1995,12,39.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1996,1,25.7,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1996,2,7.1,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1996,3,49.6,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1996,4,3.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1996,5,5.7,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1996,6,8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1996,7,22,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1996,8,37.7,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1996,9,10.6,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1996,10,5.3,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1996,11,19.7,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1996,12,47.1,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1997,1,16,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1997,2,2.7,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1997,3,2.1,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1997,4,38.3,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1997,5,3.3,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1997,6,2.6,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1997,7,70.1,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1997,8,27.9,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1997,9,30.6,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1997,10,25.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1997,11,8.7,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1997,12,20,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1998,1,14.7,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1998,2,11.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1998,3,0.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1998,4,17.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1998,5,5.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1998,6,24.5,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1998,7,33.5,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1998,8,44.3,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1998,9,1,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1998,10,28.3,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1998,12,10.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1999,1,3.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1999,2,4.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1999,3,24.7,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1999,4,8.3,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1999,5,5.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1999,6,5.5,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1999,7,4,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1999,8,31.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1999,9,2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1999,10,11.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1999,11,11.1,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,1999,12,10,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2000,1,5.9,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2000,2,6.5,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2000,3,7.6,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2000,4,8.3,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2000,5,3.5,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2000,6,0,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2000,12,27.3,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2001,1,15.9,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2001,2,4.5,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2001,3,10.1,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2001,4,17.9,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2001,5,7.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2001,8,189.7,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2001,10,16.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2002,3,4.4,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2002,6,1.4,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2002,7,15.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2002,8,16.5,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2002,9,26,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2002,10,25.6,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2003,10,23.3,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2003,11,6.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2003,12,13.4,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2004,1,2.4,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2004,2,16.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2004,3,9.7,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2004,4,5.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2004,5,5.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2004,6,20.3,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2004,7,51,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2004,8,75.4,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2004,9,22.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2004,10,28.4,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2004,11,36.9,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2004,12,5.9,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2005,1,2.9,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2005,2,22.9,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2005,3,14.5,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2005,4,11.9,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2005,5,4.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2005,6,33.4,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2005,7,12.1,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2005,8,21,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2005,9,2.5,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2005,10,64.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2005,11,7.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2005,12,17.4,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2006,1,10.4,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2006,2,8.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2006,3,7.9,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2006,4,3.5,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2006,5,0.5,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2006,6,27.8,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2006,7,108,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2006,8,29,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2006,9,11.4,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2006,10,11.2,
GLE00146841,"PITUFFIK, GL",76.5331,-68.75,77,2006,11,19.9,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1961,1,13.3,-11.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1961,2,4,-22
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1961,3,7.4,-20.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1961,4,4.4,-9.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1961,5,59.3,0.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1961,6,5.3,7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1961,7,30.2,9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1961,8,28.8,7.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1961,9,43.1,2.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1961,10,34.6,-3.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1961,11,6.8,-8.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1961,12,12.5,-8.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1962,1,6.3,-10.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1962,2,13.8,-13.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1962,3,2,-5.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1962,4,3.5,-3.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1962,5,9.7,2.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1962,6,6,6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1962,7,31.7,9.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1962,8,33.9,6.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1962,9,39.4,2.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1962,10,21.7,-3.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1962,11,26,-5.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1962,12,7.4,-8.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1963,1,22.7,-5.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1963,2,1.7,-5.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1963,3,4.6,-11.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1963,4,5.3,-4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1963,5,11.1,-1.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1963,6,21.7,4.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1963,7,18.3,7.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1963,8,8,8.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1963,9,40.9,1.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1963,10,10.5,-4.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1963,11,19.9,-8.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1963,12,7.5,-6.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1964,1,21.4,-9.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1964,2,23.8,-7.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1964,3,2,-16.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1964,4,11.6,-8.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1964,5,2,-1.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1964,6,44.9,5.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1964,7,54.3,5.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1964,8,23.6,6.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1964,9,12.6,3.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1964,10,28.2,-4.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1964,11,3.2,-9.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1964,12,18.9,-9.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1965,1,7.6,-13
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1965,2,18.6,-6.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1965,3,19.8,-11.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1965,4,3.3,-7.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1965,5,11.3,3.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1965,6,28.3,5.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1965,7,14.4,9.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1965,8,17.1,7.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1965,9,9.3,2.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1965,10,12.2,-2.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1965,11,9.5,-4.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1965,12,7,-12.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1966,1,6.4,-16.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1966,2,1.2,-12.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1966,3,7.5,-15.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1966,4,12.4,-8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1966,5,5.8,-1.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1966,6,3.2,5.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1966,7,78.8,7.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1966,8,0,8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1966,9,23.9,3.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1966,10,24,1.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1966,11,37.7,-5.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1966,12,13.6,-12.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1967,1,11,-8.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1967,2,14.4,-14.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1967,3,3.5,-16.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1967,4,10.4,-11.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1967,5,11.4,1.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1967,6,45.8,4.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1967,7,23.5,8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1967,8,44.8,7.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1967,9,160.7,1.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1967,10,7.2,-5.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1967,11,19.1,-9.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1967,12,18.2,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1968,1,4.7,-15.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1968,2,17.7,-13.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1968,3,23.9,-19.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1968,4,13.5,-5.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1968,5,1.8,1.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1968,6,11.3,5.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1968,7,58.1,9.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1968,8,35.8,7.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1968,9,64.9,2.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1968,10,6.6,-2.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1968,11,0.8,-7.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1968,12,6.8,-9.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1969,1,7.3,-9.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1969,2,39.3,-9.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1969,3,13.4,-13.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1969,4,6.9,-8.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1969,5,22.2,2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1969,6,13,5.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1969,7,12.1,7.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1969,8,5.2,7.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1969,9,27.8,1.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1969,10,19.1,-6.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1969,11,79.7,-5.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1969,12,45,-13.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1970,1,17.3,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1970,2,23,-12.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1970,3,11.4,-15.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1970,4,12.1,-9.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1970,5,7.1,-3.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1970,6,31.1,4.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1970,7,20.4,6.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1970,8,67.8,5.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1970,9,23,4.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1970,10,62.6,-3.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1970,11,8.3,-7.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1970,12,7.8,-11.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1971,1,13.6,-15
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1971,2,7.7,-18.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1971,3,4.5,-17.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1971,4,5.9,-11.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1971,5,18.6,-1.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1971,6,28.3,6.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1971,7,16.7,8.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1971,8,27.8,5.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1971,9,40.9,2.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1971,10,5.7,-6.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1971,11,65.4,-8.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1971,12,13.8,-22.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1972,1,14,-17.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1972,2,8.2,-16.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1972,3,17.4,-18.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1972,4,13.6,-13
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1972,5,7.7,2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1972,6,37.4,2.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1972,7,57.8,4.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1972,8,18.7,5.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1972,9,47.9,4.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1972,10,37.3,-2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1972,11,8.2,-10.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1972,12,12.7,-13.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1973,1,4.6,-10.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1973,2,23.4,-18.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1973,3,10.1,-16.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1973,4,106.6,-5.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1973,5,31.8,-2.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1973,6,13.9,4.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1973,7,43,7.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1973,8,3.1,7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1973,9,11.1,3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1973,10,16.1,-2.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1973,11,3.8,-8.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1973,12,28.2,-9.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1974,1,5.9,-14.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1974,2,1.7,-14.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1974,3,15.7,-10.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1974,4,15.4,-6.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1974,5,11.1,0.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1974,6,70.5,4.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1974,7,64.8,8.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1974,8,8.6,6.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1974,9,17.3,1.5
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1974,10,52.9,-1.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1974,11,31.9,-9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1974,12,15.9,-20
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1975,1,12.3,-17.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1975,2,6.4,-14.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1975,3,48.9,-17.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1975,4,16.3,-10.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1975,5,14.1,-0.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1975,6,6.9,5.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1975,7,78.9,8.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1975,8,33.4,6.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1975,9,67.1,0.9
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1975,10,20,-3.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1975,11,14.6,-9.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1975,12,24.7,-12.3
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1976,1,13.6,-17
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1976,2,30.1,-16.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1976,3,4.9,-14.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1976,4,16.3,-10.4
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1976,5,19.5,-0.7
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1976,6,5.9,6.1
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1976,7,,
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1976,8,46,5.2
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1976,9,108.7,4.6
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1976,10,13.2,-2.8
GLE00146961,"ILULISSAT, GL",69.22,-51.1,39,1976,11,35.8,-6
